Yeti Rampage,https://apps.apple.com/us/app/yeti-rampage/id1240689278,4.8 ,8,,"Feel the rage of the Abominable Snowman and break loose to destroy the city and eat all humans the cross your way. Your objective in Yeti Rampage, the savage and bloody destruction game, is to smash cars, boxes, buildings and people until you get to the end of the levels. Don't leave humans behind and avoid getting killed by attacking soldiers. Have fun!
",gametornado,40.6 MB,English,12+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple127/v4/dc/32/1a/dc321af8-d8b3-865c-ac32-53719519d199/pr_source.jpg/230x0w.jpg,,Games
Yeti Run for SkiFree,https://apps.apple.com/us/app/yeti-run-for-skifree/id1036236952,3.2 ,119,,"Ride as fast as you can - yeti strikes! The classic skiing game is here again, with enhanced addictive gameplay. The SkiFree's snowman has terrified a generations of PC gamers, and now he is your competitor in this fun slalom. Try to escape, collecting the gold medals. With simple one-touch control you can rely only on your skills.

""My god! It's even faster now!"" - Sean.

""I couldn't sleep in a childhood, because of this monster"", - a timid friend of mine.

This winter will be hot. Yeti run: SkiFree for free!


      more
    
",Artem Bondar,20.2 MB,English,9+,Free,"Nov 8, 2016",https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/fa/50/72/fa507232-2295-a5ce-f382-a8277f1af22a/pr_source.png/230x0w.png,,Games
Yeti Sensation,https://apps.apple.com/us/app/yeti-sensation/id1057121825,4.0 ,8,,"OH NOOO! Bigfoot wanted! Help embarrassed Yeti to find a way to his new home, avoid sly snowmen, dangerous traps and other obstacles, buy new boosts in the supermarket and run away as further as possible.Game features:- Tons of bonuses, obstacles and berries!- Great supermarket with useful boosts- Quality sound and voice-over from real Bigfoot- Run, Yeti, Run!All the news you can read:- Facebook: http://www.facebook.com/Gemioli- Twitter: http://twitter.com/Gemioli- Google+: http://plus.google.com/109316039574647980350- on our site: http://www.gemioli.comContact us at contact@gemioli.com
",Gemioli,22.5 MB,English,4+,Free,"Feb 26, 2016",https://is3-ssl.mzstatic.com/image/thumb/Purple49/v4/96/79/b6/9679b663-0747-6331-df86-16c6ac9d9345/mzl.ozdcilpp.png/230x0w.png,,Games
Yeti Shooter,https://apps.apple.com/us/app/yeti-shooter/id1064905012,4.7 ,17,,"Ready to kill some Yetis?Tap and hold to target the Yeti, then release to shoot.Aim at the Yetis head to get coins and release charachters!Be careful though, ONE WRONG AIM; YOU DIE.Happy Shooting!
","BluApp, LLC",23 MB,English,12+,Free,"Jan 14, 2016",https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/8c/d0/46/8cd046f2-c9b0-7bae-7d12-0889582ea254/pr_source.png/230x0w.png,Yes,Games
Yeti Ski: winter sport 4 watch,https://apps.apple.com/us/app/yeti-ski-winter-sport-4-watch/id1525324287,,,cold snow monster race is back,"Amazing ski race with classic graphics. Run on Phone, Tablet or Watch.* Tap to change direction.* Curve near the trees for more money.* Adorable characters to collect.* Amazing background musics.Get the game, beat the Yeti!!!
",Gosiha Pte. Ltd,77.1 MB,English,4+,$0.99,,https://is1-ssl.mzstatic.com/image/thumb/Purple124/v4/07/f8/9d/07f89da7-04c1-29a7-ce86-36552780e742/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Yeti The Snow Man,https://apps.apple.com/us/app/yeti-the-snow-man/id1325583066,,,,"Yeti The Snow Man is a fun, fast paced action game. Yeti is an ape-like entity, taller than an average human, that is said to inhabit the Himalayan region of Nepal, Bhutan, and Tibet. Yeti lives in snow and help him to walk in snow and jump on the ice. Don`t let him to fall and help him to survive ! The way to play is very easy.Control Yeti by taping at the left or right side of the screen to move left or right.Jump from one ice pathway to another and collect the Rupee (Nepali Currency). As Yeti goes down to collect Rupee the score keeping increasing. The game ""Yeti The Snow Man""  is so easy and super fun. Challenge your friends or other gamers in pursuit of high score,compare your best score to other player.Features:Absolutely gorgeous snow landscape, clear and simple picture with winter spirit.
",Prabin Hirachan,53.6 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/e1/d8/2b/e1d82bec-2053-4411-4467-d3b8acba801d/AppIcon-1x_U007emarketing-85-220-5.png/230x0w.png,,Games
Yeti VS Polar Bear - Giant Fist Of Our Furry Bigfoot Kaiju Monster Friends,https://apps.apple.com/us/app/yeti-vs-polar-bear-giant-fist-our-furry-bigfoot-kaiju/id1071361936,5.0 ,1,,"*** Can Yeti Resist The Challenge Of The Polar Bears ?! ***The game is easy, Use the mighty Yeti punch to stop the Polar Bears from left and right side.Don't hesitation to attack or tap the wrong button. Otherwise, the Polar Bears will strike back to our yeti !60 seconds is all you have to complete the game,Seems easy right ? Try for yourself ! Set a high score in the world rankings !--- How to play --- Use the “Left Arrow” button to hit the left side bears, and then use the “Right Arrow” button to hit the right side bears. Be careful not to press the wrong button, or else…
",Funworks Studio Co. Ltd.,21.3 MB,English,4+,Free,"Aug 23, 2016",https://is4-ssl.mzstatic.com/image/thumb/Purple41/v4/25/d6/0f/25d60f2d-5082-af1f-c562-6f99bc14d0bc/mzl.vsktcbqq.png/230x0w.png,Yes,Games
Yeti's Parole Officer,https://apps.apple.com/us/app/yetis-parole-officer/id913398005,4.3 ,14,Apprehend escaped alien felons,"The Yeti, Loch Ness Monster, Chupacabra, and Mothman are aliens, sentenced to prison on Earth by the Pan-Galactic Prisons Bureau. As the Yeti's parole officer, you must defend the galaxy from these convicts, unravel their criminal conspiracy, and bring them to justice!""Yeti's Parole Officer"" is a hilarious interactive sci-fi novel by KT Bryski, where your choices control the story. It's entirely text-based--without graphics or sound effects--and fueled by the vast, unstoppable power of your imagination.As an officer of pan-galactic law, you'll travel around the world to wipe all memory of alien activity on Earth, battling extaterrestrial smugglers and rival PGPB agents alike to save the world from nefarious cryptids.Will you play as male or female? Gay or straight? Will you throw the book at the alien scofflaws messing with your planet, or will you betray your allies for personal gain? The choice is yours!
",Choice of Games LLC,41.1 MB,English,9+,Free,"Jun 1, 2018",https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/d5/b9/9f/d5b99ffe-5ec1-6f6a-acc7-e4644079b7ca/AppIcon-1x_U007emarketing-0-85-220-0-4.png/230x0w.png,Yes,Games
"Yeti, Set, Go!",https://apps.apple.com/us/app/yeti-set-go/id618119469,4.0 ,2,,"Join our Yeti in an epic adventure as his loved ones are kidnapped by evil scientists!Use your unique ability to control time to pursue the bad guys in this action-packed snowboard game. Pick up your board, take control of the yeti to perform insane tricks and play awesome challenges with your friends.Earn coins and upgrade your gear to become the master of the mountains in this mobile game now available for iOS!FEATURES:•	Free to play!•	Fun and challenging single player campaign•	Exciting asynchronous multiplayer•	Manipulate time and rewind the game•	Level editor: Build your own levels•	Complete missions to earn coins and upgrade your rank•	Upgrade your gear and protection•	Unlock Achievements, and more!
",Triangle Factory,326.3 MB,English,4+,Free,"May 28, 2018",https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/0a/fe/35/0afe3510-985c-34d8-cd63-4171b9ac801e/AppIcon-1x_U007emarketing-0-85-220-0-4.png/230x0w.png,Yes,Games
Yetis vs Kitties,https://apps.apple.com/us/app/yetis-vs-kitties/id1509107317,5.0 ,1,,"The cute Kitties are trying to get to their igloos but beware the monstrous Yetis! Solve the puzzles, use the switches and teleporters and make sure you get the better of the Yetis. New puzzles added periodically.
",Hologramsoft,313.6 MB,English,12+,Free,"May 5, 2020",https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/3e/38/f0/3e38f08a-5612-98a5-2576-3d209981c2e1/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,,Games
"Princess Charming Eyes:Girls Makeup,Dressup,",https://apps.apple.com/us/app/princess-charming-eyes-girls-makeup-dressup/id1136598323,,,,"Make up, magic and monster princesses! Welcome into the enchanted world of Princess Monster Makeup Salon! Here you will discover three of the most magnificent monster princesses ever:Luna, Freya and Ivy. Their eccentric taste needs your talent for creating and mixing unique make up, hair styles and accessories. You'll get countless cosmetics and decorations to do this great job.In this fantasy realm every princess has her own monster like personality, so feel free to play your imagination to create dazzling appearances for these fairy creatures. Pencil their eye brows and irises, apply eye shades, lipstick, make tattoos, apply diamond stones and piercings, choose shoulders fashionable decorations and many more Features:- Three monster princesses are waiting for your make up talent and skills- Fully editable make up- Countless make up items for combinations- Original Tattoos styles and accessories- High quality graphics and soundsStep in this fabulous world and add a drop of magic with your creativity !
",少瑞 郭,109.7 MB,"English, Japanese, Korean, Simplified Chinese, Traditional Chinese",4+,Free,"Sep 27, 2016",https://is4-ssl.mzstatic.com/image/thumb/Purple71/v4/6c/4f/20/6c4f205d-76ae-df62-3d46-ee0a6d0e21d1/mzl.flwvoglp.png/230x0w.png,,Games
YG App,https://apps.apple.com/us/app/yg-app/id1528352523,,,,"This game will take you on a journey like none other.

Tap to make the player go forward and make sure to avoid the obstacles on the road ahead and also to collect the white circles to collect points. That's it!

",Newton Jessy,77.6 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/86/43/a4/8643a4c6-0d8e-2a14-83c9-ce7a55d2041e/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Ygolite,https://apps.apple.com/us/app/ygolite/id1099613981,3.2 ,413,,"A free online dueling system simulator. Duel with against players around the world or against the AI.
",Joshua Ennew,49.1 MB,English,4+,Free,2016年11月29日,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/23/2a/aa/232aaa8a-46a7-c268-e58a-1312d9b9b90d/mzl.oygobtgx.png/230x0w.png,,Games
YGOSoft,https://apps.apple.com/us/app/ygosoft/id1480730427,3.1 ,26,Deck builder and card catalog,"Deck building, card catalog and more! All in one app! YGOSoft!Show off your deck building skills through sharing your best decks. Get ready for the next big tournament with private decks that you can release and show your events after you top! Enjoy the banlist at the tip of your fingers with an interactive banlist and card catalog to do quick lookups on cards!Come join the growing community at YGOSoft
",Austin Crane,87 MB,English,4+,Free,"Oct 14, 2019",https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/79/46/fa/7946fa06-a88d-b27c-9799-c3fdeb65684f/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Social Networking
